"FMID","MarketName","street","city","County","State","zip","Credit","WIC","WICcash","SFMNP","SNAP","Organic","Bakedgoods","Cheese","Crafts","Flowers","Eggs","Seafood","Herbs","Vegetables","Honey","Jams","Maple","Meat","Nursery","Nuts","Plants","Poultry","Prepared","Soap","Trees","Wine","Coffee","Beans","Fruits","Grains","Juices","Mushrooms","PetFood","Tofu","WildHarvested","lon","lat"
1019775,"The Fairfield Farmers Market","411 Wessel Drive","Fairfield","Butler","Ohio","45014","Y","N","N","Y","N","N","Y","Y","Y","N","Y","N","Y","Y","Y","Y","N","N","N","N","N","Y","N","Y","N","Y","Y","N","Y","N","Y","Y","Y","N","N",-84.563916,39.334042
1019931,"the Farm Market","Main St","Hillsboro ","Sierra","New Mexico","88042","Y","N","N","N","N",NA,"Y","N","Y","Y","Y","N","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N",-107.569106,32.920178
1019948,"The Farm Market at Mill No. 5","250 Jackson Street, 5th Floor","Lowell","Middlesex","Massachusetts","1852","Y","N","N","N","Y","Y","N","Y","N","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","Y",-71.312805,42.641166
1019166,"The Farmers Market at Maryland","3900 Campus Drive","College Park ","Prince George's","Maryland","20742","Y","N","Y","N","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","N","Y","Y","N","N","N",-76.947513,38.985968
1019626,"The Farmers Market at Tiffany Farms","156 Sterling City Road","Lyme","New London","Connecticut","6371","Y","Y","N","N","N","N","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","N","N","N","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","N",-72.101949,41.4878526
1019751,"The Farmers’ Market at Rutherfurd Hall","1686 county road 517","Allamuchy","Warren","New Jersey","7820","Y","N","N","N","N",NA,"Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","N","Y","Y","Y","N","N","Y","N","Y","N","N","Y","Y","N","Y",-74.813622,40.914599
1019697,"The Fresh MARTA Market - Bankhead Rail Station   Wednesdays  3:00-7:00p.m.","1335 Donald Lee Hollowell Parkway","Atlanta","Fulton","Georgia","","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","Y","N","N","N","N",-84.426967,33.773326
1019700,"The Fresh MARTA Market - College Park Rail Station   Thursdays  3:00-7:00p.m.","3800 Main Street","College Park ","Fulton","Georgia","30337","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N",-84.46008,33.638149
1019699,"The Fresh MARTA Market - Five Points Rail Station   Fridays  3:00-7:00p.m.","30 Alabama Street SW","Atlanta","Fulton","Georgia","30303","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N",-84.390574,33.755202
1019698,"The Fresh MARTA Market - H.E. Holmes Rail Station   Wednesdays  3:00-7:00p.m.","70 Hamilton E. Holmes","Atlanta","Fulton","Georgia","30311","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N",-84.476405,33.764764
1019696,"The Fresh MARTA Market - Tuesdays - West End Station","","Atlanta","Fulton","Georgia","","Y","N","N","N","Y",NA,"N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N",-84.416667,33.728652
1012357,"The Indian Shores Sunday Morning Market","19305 Gulf Blvd","Indian Shores","Pinellas","Florida","33785","Y","N","N","N","N",NA,"Y","N","Y","N","N","N","N","Y","Y","Y","N","N","N","Y","N","N","Y","Y","N","N","Y","N","Y","Y","Y","N","N","Y","N",-82.842837,27.84788
1019001,"The Lewis Co. Farmers Market, Inc.","210 Center Ave","Weston","Lewis","West Virginia","26452","Y","Y","N","Y","N","N","Y","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y",-80.465764,39.037553
1019504,"The Market at Long Valley","66 East Mill Road","Long Valley","Morris","New Jersey","7853","Y","N","N","N","N",NA,"Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","N","N","Y","Y","N","Y","Y","N","Y","N","N","Y","Y","N","N","N","N","N",-74.770016,40.784492
1019966,"The Market at Second Stage","194 Second St.","Amherst","Amherst","Virginia","24521","Y","N","N","N","Y",NA,"Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","Y","Y","Y","Y","N","N","N",-79.048305,37.583077
1018422,"The Market at Town Square","492 Hill St.","Green Lake","Green Lake","Wisconsin","54941","Y","N","N","Y","N","Y","Y","N","Y","Y","N","N","Y","Y","Y","Y","Y","Y","N","N","Y","N","Y","Y","N","Y","N","Y","Y","N","Y","Y","N","N","N",-88.960382,43.845375
1019928,"The Marketplace at Lee Branch, Lee Branch Farmers Market","611 Doug Baker Blvd","Birmingham","Shelby","Alabama","35242","Y","N","N","N","Y","N","Y","N","Y","Y","Y","Y","N","Y","Y","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","Y","N","N","Y","N","N","N",-86.666868,33.40644
1011497,"The Markets at Shrewsbury","12025 Susquehanna Trail S","Glen Rock","York","Pennsylvania","17327","Y","N","N","N","N",NA,"Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","N",-76.730703,39.793503
1019517,"The Monroe Farmers’ Market","7 Fan Hill Road","Monroe","Fairfield","Connecticut","6468","Y","Y","N","Y","N",NA,"Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","N","N","N","N","Y","Y","N","Y","N","N","Y","N","N","N","N","N","N",-73.207774,41.33221
1002101,"The Orange Farmers Market"," 135 East Main st","Orange","Franklin","Massachusetts","1364","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","N","Y","N","Y","N","N","N","N","N","Y","N","Y","N","N","N","N",-72.3033449,42.590734
1019739,"The Orchard Farmers Market","14697 Delaware St","Westminster ","Adams","Colorado","80023","Y","N","N","N","N",NA,"Y","Y","Y","N","N","N","N","Y","Y","Y","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N",-104.992071,39.961115
1019826,"The Original Gresham Farmers Market","401 NE Second St.","Gresham ","Multnomah","Oregon","97030","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y",-122.426975,45.499582
1019975,"The People’s Market","3220 E 3rd St.","Bloomington ","Monroe","Indiana","47403","Y","N","N","N","Y",NA,"Y","Y","Y","Y","Y","N","Y","Y","N","Y","N","Y","N","N","Y","Y","N","Y","N","N","Y","Y","Y","N","N","Y","N","N","N",-86.491053,39.164192
1018628,"The Petaluma East Side Farmers' Market","320 N McDowell Blvd","Petaluma ","Sonoma","California","94954","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N",-122.630899,38.252337
1009992,"The Seminole Wednesday Market","9100 113th St","Seminole","Pinellas","Florida","33772","Y","N","N","N","N",NA,"Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y",-82.796388,27.855798
1018624,"The Springs Community Farmers' Market ","Parking lot at Boyes Blvd & Hwy 12","Boyes Hot Springs ","Sonoma","California","95476","Y","Y","Y","Y","Y","Y","Y","N","N","N","N","N","Y","Y","N","N","N","Y","N","N","N","N","Y","Y","N","N","Y","N","Y","N","N","N","N","Y","N",-122.482053,38.31433
1000278,"The Territory Farmers' Market","2000 Territory Drive","Galena","Jo Daviess","Illinois","61036","Y","N","N","N","N","N","Y","N","Y","N","Y","N","Y","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N",-90.31353,42.404443
1020015,"The Township of Little Falls Farmers Market","225 Main St","Little Falls","Passaic","New Jersey","7424","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","N","N","N","Y","N","N","Y","Y","N","N","Y","N","Y","N","N","Y","Y","Y","Y",-74.21035,40.872239
1010798,"The Village Farmers Market on California Street","625 Booth Street","Reno ","Washoe","Nevada","89509","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","N","N","Y","N","Y","N","Y","N","N","Y","N","Y","N","N","N","N","N","N",-119.827646,39.514749
1012799,"The West River Farmers Market","2242 N. Main St.","Londonderry","Windham","Vermont","5148","Y","N","N","N","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y",-72.821619,43.228259
1008826,"The Woodland Farmers Market","250 First Street ","Woodland ","Yolo","California","95695","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","Y","Y","N","N","N","N","N",-121.7737712,38.6792311
1008827,"The Woodland Farmers Market at Woodland Healthcare","Corner of Cottonwood and Gibson Rd","Woodland","Yolo","California","95695","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","N","Y","Y","Y","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N",-121.793045,38.663686
1019228,"Thief River Falls Farmers Market","Corner of 3rd Street and Duluth Ave.","Thief River Falls ","Pennington","Minnesota","56701","Y","N","N","N","N",NA,"Y","N","Y","N","Y","N","N","Y","Y","Y","N","N","N","N","Y","N","N","Y","N","N","Y","N","Y","N","N","N","N","N","N",-96.184263,48.118841
1017961,"Thursday Marin Farmers Market","Avenue of the Flags, San Rafael , California 94903","San Rafael ","Marin","California","94903","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y",-122.534505,38.001229
1009802,"Tigard Farmers Market","Burnham Street at Main Street","Tigard ","Washington","Oregon","","Y","N","N","Y","Y","N","Y","N","Y","Y","Y","N","N","Y","Y","Y","N","Y","N","Y","N","Y","Y","Y","N","Y","N","N","Y","N","N","Y","N","N","N",-122.772142,45.429956
1004291,"Titusville Open Air Market","11652 Hydetown Road","Titusville","Crawford","Pennsylvania","16354","Y","Y","Y","Y","N",NA,"Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","N","Y","Y","Y","N","Y","N","Y","N","Y","N","Y","N","Y",-79.699976,41.635684
1019963,"Torrington WY Farmers Market","21st & Main Street","Torrington ","Goshen","Wyoming","82240","Y","N","N","N","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N",-104.184071,42.064541
1019860,"Tosa Farmers Market","7720 Harwood Avenue","Wauwatosa","Milwaukee","Wisconsin","53213","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","N","N","Y","N","Y","Y","Y","Y","N","N","Y",-88.008346,43.048824
1019393,"Town of Hillsville Farmers Market","410 N. Main Street","Hillsville","Carroll","Virginia","24343","Y","N","N","N","N",NA,"Y","N","Y","Y","Y","Y","Y","Y","N","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","Y","N","N","N","Y","N","N",-80.7362,36.766222
1019213,"Town of Wadley Farmers Market","Main Street","Wadley","Randolph","Alabama","36276","Y","N","N","Y","Y","N","Y","N","Y","N","Y","N","N","Y","Y","Y","N","N","N","N","Y","Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N",-85.573055,33.1234
1019638,"Treasure Lake Farmers Market and Artisan Faire","95 Coral Reef","DuBois","Clearfield","Pennsylvania","15801","Y","N","N","N","N",NA,"Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","N","Y","N","N","N","Y","N","N",-78.704999,41.201813
1018933,"Trout Creek Farmers Market ","Trout Creek Park","Trout Creek","Sanders","Montana","59874","Y","N","N","N","Y",NA,"Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","N","N","N","Y","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N",-115.587957,47.832429
1020002,"Troy Waterfront Farmers Market","Riverfront Park","Troy","Rensselaer","New York","12180","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y",-73.691288,42.732715
1019632,"Tuesday Farmers Market at Meridianville","175 Monroe Road","Meridianville","Madison","Alabama","35759","Y","Y","N","Y","N",NA,"Y","N","Y","Y","Y","N","Y","Y","N","Y","N","Y","N","N","Y","Y","N","Y","N","N","N","Y","Y","N","N","N","Y","N","N",-86.57513,34.859086
1018397,"Tuesday Market at Bloomington Community Farmers Market","6th and Madison Streets ","Bloomington","Monroe","Indiana","47404","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","N","Y","N","Y",-86.537883,39.167687
1019324,"Tuesday Morning Market at Library Park","www.lakecountyfarmersfinest.org","Lakeport","Lake","California","95453","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","N","Y","Y","Y","Y","N","N","N","Y","Y","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N",-122.91374,39.043566
1018283,"Tupelo Farmers' Depot","415 South Spring Street","Tupelo","Lee","Mississippi","38804","Y","N","N","N","N","N","Y","N","N","Y","N","N","Y","Y","Y","Y","N","N","N","Y","Y","N","Y","Y","N","N","Y","N","Y","N","N","Y","N","N","N",-88.704327,34.253733
1019349,"Tuscaloosa River Market","1900 Jack Warner Pkwy","Tuscaloosa","Tuscaloosa","Alabama","35401","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N","Y","N","Y","N","Y","Y","Y","N","Y",-87.562834,33.216479
1012573,"Twin Bridges Farmers' Market","Main Street City Park and Fairgrounds","Twin Bridges ","Madison","Montana","59754","Y","Y","Y","Y","Y",NA,"Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","N","N","N","N",-112.33373,45.542747
1005493,"Twin City Farmers Market","106 Avenue A","Sterling IL","Whiteside","Illinois","61081","Y","N","N","N","N",NA,"Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","N","Y","N","Y","N","N","Y","Y","N","N",-89.697172,41.787255
1006169,"Two Rivers Farmers/Crafter Market","","Two Rivers","Manitowoc","Wisconsin","54241","Y","Y","N","Y","N",NA,"N","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N",-87.569392,44.150114
1018968,"Union County Farm & Craft Market","106 Lakeside Drive","Union ","Union","South Carolina","29379","Y","Y","N","Y","Y",NA,"Y","N","Y","Y","Y","N","N","Y","Y","Y","N","Y","N","N","N","N","N","Y","N","N","Y","N","Y","N","Y","N","N","N","N",-81.614994,34.716023
1019215,"Union County Farmers Market","148 Old Smokey Rd","Blairsville","Union","Georgia","30512","Y","N","N","N","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","N","N","Y","Y","N","Y","Y","Y","N","N","N","Y","Y","N","Y","N","N","N",-83.9506972,34.8857201
1019925,"Union County Farmers' Market","115 Durham Drive","Maynardville","Union","Tennessee","37807","Y","N","N","N","Y","N","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","N","N","Y","N","Y","Y","Y","N","N","N","Y","N","Y","Y","N","N","N",-83.8228,36.237614
1010158,"Union Farmers Market","280 Common Road","Union","Knox","Maine","4862","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","N","N","Y","Y","N","N","N","Y","N","Y","Y","N","N","Y","Y","N","N","N","N","N","N",-69.274562,44.211498
1019540,"Union Square Farmers Market","66-70 Union Square","Somerville","Middlesex","Massachusetts","2143","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",-71.094533,42.379761
1018634,"Union Street Farmers Market","111 E. University Ave.","Gainesville ","Alachua","Florida","32601","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","N","N","N","Y","N","Y","N","Y","Y","Y","N","N",-82.323602,29.6517956
1019764,"Upper Arlington Farmers Market","2850 Tremont Rd","Upper Arlington","Franklin","Ohio","43221","Y","Y","N","Y","Y","Y","Y","N","N","Y","Y","Y","N","Y","Y","Y","N","Y","N","N","Y","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","N",-83.066903,40.013849
1019105,"Uptown Market","220 Maxwell Avenue","Greenwood","Greenwood","South Carolina","29646","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","N","Y","N","N","N","Y","N","Y","N","N","Y","N","Y","N","N","N","N","N","N",-82.1638058,34.1903885
1001886,"Uptown Umbrella Market","Fifth Street and Evans Street","Greenville","Pitt","North Carolina","27858","Y","N","N","N","N",NA,"Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","N","Y","Y","Y","N","Y","Y","N","Y","N","Y","N","Y","N","N",-77.373338,35.611005
1019448,"Uptown Westerville Farmers' Market","62 N. State St.","Westerville","Franklin","Ohio","43081","Y","Y","N","Y","N","N","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N",-82.932051,40.12757
1019342,"Urban Harvest Farmers Market","2752 Buffalo Speedway","Houston","Harris","Texas","77027","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N",-95.431103,29.741093
1018852,"Urbana Farmers' Market","102 Capitol Ave","Urbana","Benton","Iowa","52345","Y","Y","N","Y","N",NA,"Y","N","Y","Y","Y","N","N","Y","N","Y","N","N","N","N","Y","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N",-91.873662,42.223981
1019498,"Urbana Library Farmers' Market","9020 Amelung Street","Frederick","Frederick","Maryland","21704","Y","N","N","N","N",NA,"Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","Y","N","N","N","Y","N","N",-77.35447,39.331636
1005631,"USDA Farmers Market","Corner 12th St. & Independence Ave. SW","Washington","District of Columbia","District of Columbia","20250","Y","N","N","N","N","N","Y","Y","N","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","N","N","N","Y","N","Y","Y","Y","N","N","N","N",-77.028494,38.887743
1018535,"Vance County Regional Farmers Market","210 Southpark Dr.","Henderson","Vance","North Carolina","27536","Y","N","N","N","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","Y","Y","N","N","Y","N","Y","Y","Y","N","N",-78.4244013,36.3378971
1019692,"Vanderbilt Farmers Market","Galleria Shoppes at Vanderbilt","Naples ","Collier","Florida","34109","Y","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","N","N","Y","Y","N","N","Y","N","Y","Y","Y","N","Y","N","Y",-81.771054,26.246337
1018597,"Vermillion Area Farmers Market Summer Saturday Markets","Main and Market Streets","Vermillion","Clay","South Dakota","57069","Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","N","N","Y","Y","Y","N","N","N","N","N",-96.93415,42.779219
1018598,"Vermillion Area Farmers Market Winter Markets","515 High Street","Vermillion","Clay","South Dakota","57069","Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","N","N","N","N",-96.9346099,42.7851033
1019078,"Vermont Farmers Market","Depot Park (at the Walmart Shopping Plaza)","Rutland ","Rutland","Vermont","5701","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Y","N","Y",-72.980071,43.605826
1019080,"Vermont Farmers Market","251 West Street","RUTLAND","Rutland","Vermont","5701","Y","N","N","N","Y",NA,"Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N","N","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Y","N","Y",-72.985592,43.607916
1019182,"Vernon County Farmers Market","PO Box 873","Nevada","Vernon","Missouri","64772","Y","N","N","N","Y","N","Y","N","N","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","N","Y","N","N","N","N","Y","N","N","N","Y","N","N",-94.340102,37.843772
1019952,"Vernon Hills Park District Farmers Market","Lakeview Parkway and Hawthorn Parkway","Vernon Hills","Lake","Illinois","60061","Y","N","N","N","N",NA,"Y","N","N","N","N","Y","Y","Y","Y","Y","N","Y","N","Y","N","Y","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N",-87.962265,42.241619
1012247,"Vicksburg Farmers' Market","300 N. Richardson ","Vicksburg","Kalamazoo","Michigan","49097","Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","Y","Y","N","Y","N","N","N","N","N","N","N","N","N",-85.528345,42.126553
1019513,"Victoria Farmers' Market","2805 North Navarro","Victoria","Victoria","Texas","77901","Y","N","N","N","Y","N","Y","N","Y","N","Y","N","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","N","Y","N","N","Y","Y","N","N","N","N","N",-97.000968,28.821562
1012297,"Village Market- Slavic Village","5106 Fleet Ave","Cleveland ","Cuyahoga","Ohio","44105","Y","N","N","N","Y",NA,"Y","N","N","N","N","N","Y","Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N",-81.654595,41.455724
1018286,"Village of Aurora Farmers Market","Main Street (Route 90)","Aurora","Cayuga","New York","13026","Y","Y","N","Y","N","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","N","Y","N","Y","Y","N","Y","Y","N","Y","N","N","N","N","N","N",-76.700376,42.745254
